date,user_id,income_inr,total_spend_inr,spend_food_delivery_inr,spend_ecommerce_inr,spend_groceries_inr,spend_transport_inr,spend_entertainment_inr,spend_healthcare_inr,spend_rent_or_home_inr,spend_loan_emi_inr,spend_education_inr,spend_misc_inr,spend_upi_inr,spend_wallet_inr,spend_card_inr,spend_netbanking_inr,spend_bank_transfer_inr,spend_gpay_inr,spend_credit_card_inr,spend_debit_card_inr,cash_balance_est_inr
2026-01-16,U004,0.0,1614.9,314.1,278.79,239.16,242.33,368.02,75.41,0.0,0.0,0.0,97.09,556.43,646.81,172.5,239.16,0.0,242.33,0.0,172.5,-95866.45
2026-01-17,U004,0.0,1145.7,210.76,0.0,4.88,144.22,287.56,49.76,0.0,0.0,0.0,448.52,144.22,210.76,292.44,498.28,0.0,0.0,4.88,287.56,-97012.15
2026-01-18,U004,0.0,1134.59,152.23,238.14,0.0,236.71,236.83,104.68,0.0,0.0,0.0,166.0,474.85,422.91,0.0,236.83,0.0,236.71,0.0,0.0,-98146.74
2026-01-19,U004,0.0,851.52,103.77,0.0,248.89,144.25,87.55,33.28,0.0,0.0,0.0,233.78,248.89,120.83,103.77,378.03,0.0,0.0,0.0,103.77,-98998.26
2026-01-20,U004,0.0,1434.69,153.19,471.57,328.34,156.14,170.43,120.65,0.0,0.0,0.0,34.37,592.22,204.8,637.67,0.0,0.0,0.0,156.14,481.53,-100432.95
2026-01-21,U004,0.0,3221.26,145.54,0.0,15.89,243.81,48.72,40.25,0.0,0.0,2578.5,148.55,2618.75,441.08,161.43,0.0,0.0,0.0,145.54,15.89,-103654.21
2026-01-22,U004,0.0,1785.89,533.92,571.92,81.02,222.37,183.02,23.95,0.0,0.0,0.0,169.69,222.37,193.64,1105.84,264.04,0.0,0.0,533.92,571.92,-105440.1
2026-01-23,U004,0.0,1324.37,396.23,327.73,180.76,229.08,124.16,66.41,0.0,0.0,0.0,0.0,625.31,124.16,247.17,327.73,0.0,229.08,0.0,247.17,-106764.47
2026-01-24,U004,0.0,1211.17,118.58,106.89,115.44,230.64,431.92,173.18,0.0,0.0,0.0,34.52,141.41,720.54,118.58,230.64,0.0,34.52,0.0,118.58,-107975.64
2026-01-25,U004,0.0,2152.7,764.93,143.41,115.52,333.17,218.81,11.35,0.0,0.0,0.0,565.51,362.22,126.87,764.93,898.68,0.0,0.0,0.0,764.93,-110128.34
2026-01-26,U004,0.0,1204.14,338.69,394.96,0.8,126.4,0.0,126.13,0.0,0.0,0.0,217.16,0.0,0.0,252.53,951.61,0.0,0.0,252.53,0.0,-111332.48
2026-01-27,U004,0.0,1306.31,412.93,0.0,353.3,64.77,153.98,35.44,0.0,0.0,0.0,285.89,353.3,285.89,64.77,602.35,0.0,0.0,0.0,64.77,-112638.79
2026-01-28,U004,0.0,1223.79,196.8,76.66,251.86,114.85,260.48,93.76,0.0,0.0,0.0,229.38,771.8,76.66,260.48,114.85,0.0,448.66,260.48,0.0,-113862.58
2026-01-29,U004,0.0,750.94,272.3,0.0,0.0,0.0,306.56,0.0,0.0,0.0,0.0,172.08,0.0,0.0,578.86,172.08,0.0,0.0,0.0,578.86,-114613.52
2026-01-30,U004,0.0,1619.3,633.77,281.96,205.51,150.16,136.22,29.68,0.0,0.0,0.0,182.0,0.0,868.96,281.96,468.38,0.0,0.0,0.0,281.96,-116232.82
2026-01-31,U004,0.0,1179.19,471.7,0.0,0.0,85.34,238.33,128.58,0.0,0.0,0.0,255.24,469.16,471.7,0.0,238.33,0.0,340.58,0.0,0.0,-117412.01
2026-02-01,U004,0.0,1714.36,463.45,0.0,228.46,11.94,183.27,305.71,0.0,0.0,0.0,521.53,411.73,781.1,521.53,0.0,0.0,228.46,521.53,0.0,-119126.37
2026-02-02,U004,0.0,1608.23,296.77,464.39,102.7,0.0,241.62,143.0,0.0,0.0,0.0,359.75,359.75,245.7,761.16,241.62,0.0,0.0,296.77,464.39,-120734.6
2026-02-03,U004,0.0,879.34,406.95,0.0,34.15,210.41,101.81,43.05,0.0,0.0,0.0,82.97,117.12,551.81,210.41,0.0,0.0,0.0,0.0,210.41,-121613.94
2026-02-04,U004,0.0,1475.69,417.49,393.53,62.44,37.76,294.31,44.99,0.0,0.0,0.0,225.17,393.53,705.1,339.3,37.76,0.0,393.53,0.0,339.3,-123089.63
2026-02-05,U004,15000.0,1116.68,344.11,123.34,113.67,172.84,212.72,0.0,0.0,0.0,0.0,150.0,0.0,172.84,457.78,486.06,0.0,0.0,0.0,457.78,-109206.31
2026-02-06,U004,0.0,772.95,234.89,252.86,3.49,13.17,117.67,21.08,0.0,0.0,0.0,129.79,154.36,130.84,487.75,0.0,0.0,133.28,0.0,487.75,-109979.26
2026-02-07,U004,0.0,3389.98,398.19,158.06,0.0,126.66,150.72,55.13,0.0,0.0,2335.22,166.0,308.78,619.32,2461.88,0.0,0.0,150.72,0.0,2461.88,-113369.24
2026-02-08,U004,0.0,1976.3,350.0,450.93,120.68,240.67,327.64,102.95,0.0,0.0,0.0,383.43,383.43,688.99,452.95,450.93,0.0,383.43,102.95,350.0,-115345.54
2026-02-09,U004,0.0,1180.91,147.56,25.89,134.51,42.45,664.5,0.0,0.0,0.0,0.0,166.0,176.96,0.0,191.89,812.06,0.0,176.96,0.0,191.89,-116526.45
2026-02-10,U004,0.0,1224.86,346.95,364.47,164.97,23.78,0.0,109.41,0.0,0.0,0.0,215.28,529.44,109.41,23.78,562.23,0.0,529.44,0.0,23.78,-117751.31
2026-02-11,U004,0.0,1469.62,381.71,366.61,133.78,106.93,194.27,121.45,0.0,0.0,0.0,164.87,682.91,0.0,298.65,488.06,0.0,575.98,0.0,298.65,-119220.93
2026-02-12,U004,0.0,650.01,9.4,219.27,112.88,192.13,0.0,78.11,0.0,0.0,0.0,38.22,0.0,0.0,239.75,410.26,0.0,0.0,0.0,239.75,-119870.94
2026-02-13,U004,0.0,594.2,75.97,66.9,80.56,59.18,304.02,0.0,0.0,0.0,0.0,7.57,454.46,0.0,80.56,59.18,0.0,454.46,80.56,0.0,-120465.14
2026-02-14,U004,0.0,841.99,117.62,0.0,0.0,189.61,228.27,0.0,0.0,0.0,0.0,306.49,117.62,189.61,534.76,0.0,0.0,117.62,0.0,534.76,-121307.13
2026-02-15,U004,0.0,1205.45,155.87,289.9,460.47,0.0,261.84,10.71,0.0,0.0,0.0,26.66,300.61,616.34,0.0,288.5,0.0,289.9,0.0,0.0,-122512.58
2026-02-16,U004,0.0,1192.56,506.33,309.14,168.46,78.23,98.55,31.85,0.0,0.0,0.0,0.0,555.83,538.18,98.55,0.0,0.0,246.69,0.0,98.55,-123705.14
2026-02-17,U004,0.0,595.56,49.45,11.09,158.25,0.0,257.32,0.0,0.0,0.0,0.0,119.45,0.0,546.11,0.0,49.45,0.0,0.0,0.0,0.0,-124300.7
2026-02-18,U004,0.0,1463.91,385.88,183.96,80.5,185.83,265.35,159.28,0.0,0.0,0.0,203.11,610.46,650.34,0.0,203.11,0.0,451.18,0.0,0.0,-125764.61
2026-02-19,U004,0.0,1285.33,335.18,175.68,259.35,78.12,239.58,28.43,0.0,0.0,0.0,168.99,317.7,0.0,175.68,791.95,0.0,78.12,0.0,175.68,-127049.94
2026-02-20,U004,0.0,1229.03,310.38,84.05,204.61,265.79,278.47,0.0,0.0,0.0,0.0,85.73,588.85,265.79,85.73,288.66,0.0,310.38,0.0,85.73,-128278.97
2026-02-21,U004,0.0,1156.26,200.34,0.0,233.6,170.99,218.05,117.64,0.0,0.0,0.0,215.64,386.63,200.34,451.65,117.64,0.0,0.0,0.0,451.65,-129435.23
2026-02-22,U004,0.0,1330.06,174.58,189.21,0.0,236.43,350.39,89.11,0.0,0.0,0.0,290.34,0.0,174.58,729.84,425.64,0.0,0.0,0.0,729.84,-130765.29
