txn_id,user_id,txn_datetime,direction,category,merchant,amount_inr,payment_method,payment_rail,payment_subtype,instrument_id,is_upi,is_gpay,is_credit_card,notes
T000735,U001,2025-12-11T18:15:00,debit,MISC,Bar,813.97,netbanking,NETBANKING,netbanking,PI007,False,False,False,
T000736,U001,2025-12-12T21:40:00,debit,FOOD_DELIVERY,Swiggy,721.27,netbanking,NETBANKING,netbanking,PI007,False,False,False,Food order
T000737,U001,2025-12-12T11:45:00,debit,ECOMMERCE,Amazon,549.96,card,CARD,credit_card,PI004,False,False,True,Online shopping
T000738,U001,2025-12-12T17:10:00,debit,ECOMMERCE,Myntra,524.18,wallet,WALLET,paytm_wallet,PI006,False,False,False,Online shopping
T000739,U001,2025-12-12T13:20:00,debit,GROCERIES,DMart,431.16,card,CARD,credit_card,PI004,False,False,True,
T000740,U001,2025-12-12T15:10:00,debit,TRANSPORT,Uber,104.88,wallet,WALLET,amazon_pay,PI035,False,False,False,
T000741,U001,2025-12-12T21:20:00,debit,ENTERTAINMENT,Movies,54.2,card,CARD,credit_card,PI004,False,False,True,
T000742,U001,2025-12-12T13:50:00,debit,MISC,Cigarettes,126.0,wallet,WALLET,paytm_wallet,PI006,False,False,False,
T000743,U001,2025-12-13T20:20:00,debit,FOOD_DELIVERY,Swiggy,719.27,card,CARD,credit_card,PI004,False,False,True,Food order
T000744,U001,2025-12-13T12:55:00,debit,ECOMMERCE,Myntra,1146.83,card,CARD,credit_card,PI004,False,False,True,Online shopping
T000745,U001,2025-12-13T19:15:00,debit,ECOMMERCE,Myntra,1394.18,upi,UPI,gpay,PI001,True,True,False,Online shopping
T000746,U001,2025-12-13T09:35:00,debit,GROCERIES,BigBasket,321.55,wallet,WALLET,paytm_wallet,PI006,False,False,False,
T000747,U001,2025-12-13T10:20:00,debit,TRANSPORT,Metro card,170.45,upi,UPI,phonepe,PI002,True,False,False,
T000748,U001,2025-12-13T20:50:00,debit,ENTERTAINMENT,Cafe,102.05,card,CARD,credit_card,PI004,False,False,True,
T000749,U001,2025-12-13T11:00:00,debit,HEALTHCARE,Clinic,180.64,upi,UPI,gpay,PI001,True,True,False,
T000750,U001,2025-12-13T20:15:00,debit,MISC,Wallet,790.7,netbanking,NETBANKING,netbanking,PI007,False,False,False,
T000751,U001,2025-12-14T23:45:00,debit,FOOD_DELIVERY,Swiggy,423.77,wallet,WALLET,amazon_pay,PI035,False,False,False,Food order
T000752,U001,2025-12-14T13:10:00,debit,FOOD_DELIVERY,Swiggy,446.72,upi,UPI,gpay,PI001,True,True,False,Food order
T000753,U001,2025-12-14T21:05:00,debit,ECOMMERCE,Amazon,940.64,netbanking,NETBANKING,netbanking,PI007,False,False,False,Online shopping
T000754,U001,2025-12-14T13:50:00,debit,ECOMMERCE,Amazon,1854.17,card,CARD,credit_card,PI004,False,False,True,Online shopping
T000755,U001,2025-12-14T10:00:00,debit,GROCERIES,DMart,261.21,upi,UPI,phonepe,PI002,True,False,False,
T000756,U001,2025-12-14T08:55:00,debit,TRANSPORT,Metro card,199.92,netbanking,NETBANKING,netbanking,PI007,False,False,False,
T000757,U001,2025-12-14T21:50:00,debit,ENTERTAINMENT,Movies,62.74,upi,UPI,gpay,PI001,True,True,False,
T000758,U001,2025-12-14T12:50:00,debit,HEALTHCARE,Pharmacy,49.98,netbanking,NETBANKING,netbanking,PI007,False,False,False,
T000759,U001,2025-12-14T15:00:00,debit,MISC,Wallet,770.9,upi,UPI,phonepe,PI002,True,False,False,
T000760,U001,2025-12-15T22:10:00,debit,FOOD_DELIVERY,Swiggy,820.69,upi,UPI,bank_upi,PI003,True,False,False,Food order
T000761,U001,2025-12-15T18:35:00,debit,ECOMMERCE,Amazon,261.21,card,CARD,debit_card,PI005,False,False,False,Online shopping
T000762,U001,2025-12-15T16:15:00,debit,GROCERIES,Local store,284.23,netbanking,NETBANKING,netbanking,PI007,False,False,False,
T000763,U001,2025-12-15T08:45:00,debit,TRANSPORT,Auto,142.24,wallet,WALLET,paytm_wallet,PI006,False,False,False,
T000764,U001,2025-12-15T20:45:00,debit,ENTERTAINMENT,Cafe,253.85,upi,UPI,bank_upi,PI003,True,False,False,
T000765,U001,2025-12-15T14:05:00,debit,MISC,UPI transfer,471.15,upi,UPI,gpay,PI001,True,True,False,
T000766,U001,2025-12-16T21:55:00,debit,FOOD_DELIVERY,Zomato,882.29,card,CARD,credit_card,PI004,False,False,True,Food order
T000767,U001,2025-12-16T21:30:00,debit,ECOMMERCE,Amazon,1802.96,card,CARD,credit_card,PI004,False,False,True,Online shopping
T000768,U001,2025-12-16T10:10:00,debit,GROCERIES,BigBasket,343.61,wallet,WALLET,amazon_pay,PI035,False,False,False,
T000769,U001,2025-12-16T19:20:00,debit,TRANSPORT,Ola,271.68,card,CARD,credit_card,PI004,False,False,True,
T000770,U001,2025-12-16T20:40:00,debit,ENTERTAINMENT,Movies,163.21,upi,UPI,gpay,PI001,True,True,False,
T000771,U001,2025-12-16T17:50:00,debit,HEALTHCARE,Pharmacy,37.26,card,CARD,credit_card,PI004,False,False,True,
T000772,U001,2025-12-16T13:10:00,debit,MISC,Cigarettes,456.92,upi,UPI,gpay,PI001,True,True,False,
T000773,U001,2025-12-17T20:10:00,debit,FOOD_DELIVERY,Zomato,537.04,wallet,WALLET,paytm_wallet,PI006,False,False,False,Food order
T000774,U001,2025-12-17T16:10:00,debit,ECOMMERCE,Myntra,759.46,wallet,WALLET,paytm_wallet,PI006,False,False,False,Online shopping
T000775,U001,2025-12-17T22:20:00,debit,ECOMMERCE,Amazon,1010.97,wallet,WALLET,paytm_wallet,PI006,False,False,False,Online shopping
T000776,U001,2025-12-17T14:00:00,debit,GROCERIES,Local store,92.25,netbanking,NETBANKING,netbanking,PI007,False,False,False,
T000777,U001,2025-12-17T11:25:00,debit,TRANSPORT,Ola,310.02,netbanking,NETBANKING,netbanking,PI007,False,False,False,
T000778,U001,2025-12-17T18:35:00,debit,ENTERTAINMENT,Cafe,118.03,upi,UPI,gpay,PI001,True,True,False,
T000779,U001,2025-12-17T09:50:00,debit,HEALTHCARE,Clinic,17.62,wallet,WALLET,paytm_wallet,PI006,False,False,False,
T000780,U001,2025-12-17T13:25:00,debit,MISC,UPI transfer,522.0,wallet,WALLET,paytm_wallet,PI006,False,False,False,
T000781,U001,2025-12-18T22:20:00,debit,FOOD_DELIVERY,Swiggy,919.77,card,CARD,credit_card,PI004,False,False,True,Food order
T000782,U001,2025-12-18T15:10:00,debit,ECOMMERCE,Myntra,731.36,wallet,WALLET,paytm_wallet,PI006,False,False,False,Online shopping
T000783,U001,2025-12-18T15:40:00,debit,GROCERIES,BigBasket,255.74,netbanking,NETBANKING,netbanking,PI007,False,False,False,
T000784,U001,2025-12-18T15:10:00,debit,TRANSPORT,Metro card,310.23,wallet,WALLET,amazon_pay,PI035,False,False,False,
T000785,U001,2025-12-18T19:10:00,debit,ENTERTAINMENT,YouTube Premium,235.01,wallet,WALLET,paytm_wallet,PI006,False,False,False,
T000786,U001,2025-12-18T14:45:00,debit,HEALTHCARE,Clinic,43.97,wallet,WALLET,paytm_wallet,PI006,False,False,False,
T000787,U001,2025-12-18T15:05:00,debit,MISC,UPI transfer,914.24,card,CARD,credit_card,PI004,False,False,True,
T000788,U001,2025-12-19T21:40:00,debit,FOOD_DELIVERY,Swiggy,561.05,upi,UPI,gpay,PI001,True,True,False,Food order
T000789,U001,2025-12-19T19:50:00,debit,ECOMMERCE,Flipkart,831.54,wallet,WALLET,paytm_wallet,PI006,False,False,False,Online shopping
T000790,U001,2025-12-19T16:45:00,debit,ECOMMERCE,Amazon,649.26,card,CARD,credit_card,PI004,False,False,True,Online shopping
T000791,U001,2025-12-19T11:25:00,debit,GROCERIES,BigBasket,233.83,upi,UPI,gpay,PI001,True,True,False,
T000792,U001,2025-12-19T08:15:00,debit,TRANSPORT,Metro card,147.07,wallet,WALLET,paytm_wallet,PI006,False,False,False,
T000793,U001,2025-12-19T17:00:00,debit,ENTERTAINMENT,Cafe,165.65,upi,UPI,gpay,PI001,True,True,False,
T000794,U001,2025-12-19T17:45:00,debit,HEALTHCARE,Lab test,81.91,upi,UPI,gpay,PI001,True,True,False,
T000795,U001,2025-12-19T11:15:00,debit,MISC,UPI transfer,456.82,wallet,WALLET,paytm_wallet,PI006,False,False,False,
T000796,U001,2025-12-20T23:30:00,debit,FOOD_DELIVERY,Swiggy,483.76,netbanking,NETBANKING,netbanking,PI007,False,False,False,Food order
T000797,U001,2025-12-20T10:40:00,debit,ECOMMERCE,Amazon,2304.37,upi,UPI,gpay,PI001,True,True,False,Online shopping
T000798,U001,2025-12-20T10:30:00,debit,GROCERIES,Local store,322.39,wallet,WALLET,paytm_wallet,PI006,False,False,False,
T000799,U001,2025-12-20T15:45:00,debit,TRANSPORT,Metro card,291.3,wallet,WALLET,paytm_wallet,PI006,False,False,False,
T000800,U001,2025-12-20T20:15:00,debit,ENTERTAINMENT,YouTube Premium,173.47,upi,UPI,phonepe,PI002,True,False,False,
T000801,U001,2025-12-20T14:15:00,debit,HEALTHCARE,Lab test,101.77,upi,UPI,gpay,PI001,True,True,False,
T000802,U001,2025-12-20T13:35:00,debit,MISC,UPI transfer,642.31,netbanking,NETBANKING,netbanking,PI007,False,False,False,
T000803,U001,2025-12-21T20:35:00,debit,FOOD_DELIVERY,Zomato,583.03,card,CARD,debit_card,PI005,False,False,False,Food order
T000804,U001,2025-12-21T14:05:00,debit,ECOMMERCE,Myntra,614.58,netbanking,NETBANKING,netbanking,PI007,False,False,False,Online shopping
T000805,U001,2025-12-21T19:35:00,debit,GROCERIES,BigBasket,142.96,wallet,WALLET,paytm_wallet,PI006,False,False,False,
T000806,U001,2025-12-21T08:55:00,debit,TRANSPORT,Metro card,252.5,card,CARD,credit_card,PI004,False,False,True,
T000807,U001,2025-12-21T21:30:00,debit,ENTERTAINMENT,Netflix,39.73,card,CARD,debit_card,PI005,False,False,False,
T000808,U001,2025-12-21T09:10:00,debit,HEALTHCARE,Pharmacy,156.55,wallet,WALLET,amazon_pay,PI035,False,False,False,
T000809,U001,2025-12-21T11:00:00,debit,MISC,Bar,1157.89,netbanking,NETBANKING,netbanking,PI007,False,False,False,
T000810,U001,2025-12-22T23:45:00,debit,FOOD_DELIVERY,Swiggy,565.9,upi,UPI,gpay,PI001,True,True,False,Food order
T000811,U001,2025-12-22T11:25:00,debit,ECOMMERCE,Amazon,354.55,upi,UPI,gpay,PI001,True,True,False,Online shopping
T000812,U001,2025-12-22T17:00:00,debit,GROCERIES,Local store,276.45,wallet,WALLET,amazon_pay,PI035,False,False,False,
T000813,U001,2025-12-22T21:50:00,debit,TRANSPORT,Auto,254.13,wallet,WALLET,paytm_wallet,PI006,False,False,False,
T000814,U001,2025-12-22T18:55:00,debit,ENTERTAINMENT,Movies,275.84,card,CARD,credit_card,PI004,False,False,True,
T000815,U001,2025-12-22T21:00:00,debit,MISC,Cigarettes,841.93,upi,UPI,gpay,PI001,True,True,False,
T000816,U001,2025-12-23T23:30:00,debit,FOOD_DELIVERY,Zomato,682.78,netbanking,NETBANKING,netbanking,PI007,False,False,False,Food order
T000817,U001,2025-12-23T16:40:00,debit,ECOMMERCE,Amazon,519.13,wallet,WALLET,paytm_wallet,PI006,False,False,False,Online shopping
T000818,U001,2025-12-23T15:50:00,debit,GROCERIES,Local store,28.82,wallet,WALLET,paytm_wallet,PI006,False,False,False,
T000819,U001,2025-12-23T19:05:00,debit,TRANSPORT,Uber,186.65,card,CARD,credit_card,PI004,False,False,True,
T000820,U001,2025-12-23T22:45:00,debit,ENTERTAINMENT,YouTube Premium,155.83,card,CARD,credit_card,PI004,False,False,True,
T000821,U001,2025-12-23T15:10:00,debit,MISC,Cigarettes,396.0,wallet,WALLET,paytm_wallet,PI006,False,False,False,
T000822,U001,2025-12-24T20:45:00,debit,FOOD_DELIVERY,Zomato,749.32,netbanking,NETBANKING,netbanking,PI007,False,False,False,Food order
T000823,U001,2025-12-24T11:55:00,debit,ECOMMERCE,Flipkart,1625.94,upi,UPI,phonepe,PI002,True,False,False,Online shopping
T000824,U001,2025-12-24T12:20:00,debit,GROCERIES,DMart,239.32,netbanking,NETBANKING,netbanking,PI007,False,False,False,
T000825,U001,2025-12-24T11:35:00,debit,TRANSPORT,Ola,256.25,upi,UPI,gpay,PI001,True,True,False,
T000826,U001,2025-12-24T17:45:00,debit,ENTERTAINMENT,Movies,207.21,wallet,WALLET,paytm_wallet,PI006,False,False,False,
T000827,U001,2025-12-24T10:00:00,debit,HEALTHCARE,Lab test,30.03,upi,UPI,phonepe,PI002,True,False,False,
T000828,U001,2025-12-24T14:35:00,debit,MISC,Wallet,886.37,netbanking,NETBANKING,netbanking,PI007,False,False,False,
T000829,U001,2025-12-25T23:25:00,debit,FOOD_DELIVERY,Zomato,556.3,wallet,WALLET,amazon_pay,PI035,False,False,False,Food order
T000830,U001,2025-12-25T19:30:00,debit,ECOMMERCE,Flipkart,189.95,netbanking,NETBANKING,netbanking,PI007,False,False,False,Online shopping
T000831,U001,2025-12-25T13:05:00,debit,GROCERIES,BigBasket,257.94,netbanking,NETBANKING,netbanking,PI007,False,False,False,
T000832,U001,2025-12-25T10:45:00,debit,TRANSPORT,Uber,80.73,upi,UPI,gpay,PI001,True,True,False,
T000833,U001,2025-12-25T19:30:00,debit,ENTERTAINMENT,YouTube Premium,151.48,upi,UPI,gpay,PI001,True,True,False,
T000834,U001,2025-12-25T11:45:00,debit,MISC,Cigarettes,342.0,netbanking,NETBANKING,netbanking,PI007,False,False,False,
T000835,U001,2025-12-26T21:05:00,debit,FOOD_DELIVERY,Swiggy,403.23,upi,UPI,gpay,PI001,True,True,False,Food order
T000836,U001,2025-12-26T12:25:00,debit,FOOD_DELIVERY,Swiggy,339.19,upi,UPI,gpay,PI001,True,True,False,Food order
T000837,U001,2025-12-26T15:50:00,debit,ECOMMERCE,Flipkart,1406.53,netbanking,NETBANKING,netbanking,PI007,False,False,False,Online shopping
T000838,U001,2025-12-26T16:05:00,debit,GROCERIES,Local store,140.66,wallet,WALLET,paytm_wallet,PI006,False,False,False,
T000839,U001,2025-12-26T11:15:00,debit,TRANSPORT,Metro card,243.19,wallet,WALLET,paytm_wallet,PI006,False,False,False,
T000840,U001,2025-12-26T12:55:00,debit,HEALTHCARE,Pharmacy,96.46,upi,UPI,gpay,PI001,True,True,False,
T000841,U001,2025-12-26T17:35:00,debit,MISC,Bar,670.11,netbanking,NETBANKING,netbanking,PI007,False,False,False,
T000842,U001,2025-12-27T21:30:00,debit,FOOD_DELIVERY,Swiggy,410.11,card,CARD,credit_card,PI004,False,False,True,Food order
T000843,U001,2025-12-27T14:30:00,debit,FOOD_DELIVERY,Zomato,408.22,upi,UPI,gpay,PI001,True,True,False,Food order
T000844,U001,2025-12-27T10:35:00,debit,ECOMMERCE,Amazon,3618.5,card,CARD,credit_card,PI004,False,False,True,Online shopping
T000845,U001,2025-12-27T19:30:00,debit,GROCERIES,Local store,257.93,upi,UPI,gpay,PI001,True,True,False,
T000846,U001,2025-12-27T18:50:00,debit,TRANSPORT,Uber,170.84,card,CARD,credit_card,PI004,False,False,True,
T000847,U001,2025-12-27T18:55:00,debit,ENTERTAINMENT,Cafe,78.65,netbanking,NETBANKING,netbanking,PI007,False,False,False,
T000848,U001,2025-12-27T20:45:00,debit,MISC,Bar,702.79,upi,UPI,gpay,PI001,True,True,False,
T000849,U001,2025-12-28T23:15:00,debit,FOOD_DELIVERY,Swiggy,473.13,upi,UPI,bank_upi,PI003,True,False,False,Food order
T000850,U001,2025-12-28T10:25:00,debit,ECOMMERCE,Flipkart,1782.93,card,CARD,credit_card,PI004,False,False,True,Online shopping
T000851,U001,2025-12-28T15:05:00,debit,GROCERIES,DMart,128.04,wallet,WALLET,paytm_wallet,PI006,False,False,False,
T000852,U001,2025-12-28T18:00:00,debit,TRANSPORT,Metro card,180.9,card,CARD,debit_card,PI005,False,False,False,
T000853,U001,2025-12-28T21:20:00,debit,ENTERTAINMENT,Movies,163.07,netbanking,NETBANKING,netbanking,PI007,False,False,False,
T000854,U001,2025-12-28T09:50:00,debit,HEALTHCARE,Pharmacy,60.99,upi,UPI,gpay,PI001,True,True,False,
T000855,U001,2025-12-28T13:55:00,debit,MISC,Cigarettes,1086.06,card,CARD,credit_card,PI004,False,False,True,
T000856,U001,2025-12-29T23:05:00,debit,FOOD_DELIVERY,Swiggy,370.22,netbanking,NETBANKING,netbanking,PI007,False,False,False,Food order
T000857,U001,2025-12-29T19:55:00,debit,ECOMMERCE,Amazon,615.94,wallet,WALLET,paytm_wallet,PI006,False,False,False,Online shopping
T000858,U001,2025-12-29T09:25:00,debit,GROCERIES,BigBasket,91.25,upi,UPI,phonepe,PI002,True,False,False,
T000859,U001,2025-12-29T08:55:00,debit,TRANSPORT,Auto,195.13,netbanking,NETBANKING,netbanking,PI007,False,False,False,
T000860,U001,2025-12-29T22:25:00,debit,ENTERTAINMENT,Movies,250.66,upi,UPI,phonepe,PI002,True,False,False,
T000861,U001,2025-12-29T15:20:00,debit,MISC,Bar,842.74,wallet,WALLET,paytm_wallet,PI006,False,False,False,
T000862,U001,2025-12-30T20:05:00,debit,FOOD_DELIVERY,Swiggy,424.34,card,CARD,credit_card,PI004,False,False,True,Food order
T000863,U001,2025-12-30T18:35:00,debit,ECOMMERCE,Amazon,1654.72,wallet,WALLET,paytm_wallet,PI006,False,False,False,Online shopping
T000864,U001,2025-12-30T18:45:00,debit,GROCERIES,Local store,190.2,netbanking,NETBANKING,netbanking,PI007,False,False,False,
T000865,U001,2025-12-30T10:55:00,debit,TRANSPORT,Metro card,249.14,upi,UPI,gpay,PI001,True,True,False,
T000866,U001,2025-12-30T22:15:00,debit,ENTERTAINMENT,YouTube Premium,83.34,wallet,WALLET,paytm_wallet,PI006,False,False,False,
T000867,U001,2025-12-30T15:45:00,debit,HEALTHCARE,Clinic,51.12,wallet,WALLET,paytm_wallet,PI006,False,False,False,
T000868,U001,2025-12-30T15:40:00,debit,MISC,Wallet,866.55,card,CARD,credit_card,PI004,False,False,True,
T000869,U001,2025-12-31T11:00:00,credit,INCOME,Salary,50000.0,bank_transfer,BANK_TRANSFER,imps,PI008,False,False,False,
T000870,U001,2025-12-31T21:05:00,debit,FOOD_DELIVERY,Swiggy,752.11,wallet,WALLET,paytm_wallet,PI006,False,False,False,Food order
T000871,U001,2025-12-31T21:00:00,debit,ECOMMERCE,Flipkart,788.83,upi,UPI,gpay,PI001,True,True,False,Online shopping
T000872,U001,2025-12-31T19:40:00,debit,ECOMMERCE,Flipkart,1091.03,wallet,WALLET,paytm_wallet,PI006,False,False,False,Online shopping
T000873,U001,2025-12-31T14:30:00,debit,GROCERIES,BigBasket,129.89,card,CARD,credit_card,PI004,False,False,True,
T000874,U001,2025-12-31T18:45:00,debit,TRANSPORT,Auto,77.56,wallet,WALLET,paytm_wallet,PI006,False,False,False,
T000875,U001,2025-12-31T17:10:00,debit,ENTERTAINMENT,Cafe,424.07,netbanking,NETBANKING,netbanking,PI007,False,False,False,
T000876,U001,2025-12-31T16:35:00,debit,MISC,Bar,727.82,netbanking,NETBANKING,netbanking,PI007,False,False,False,
T000877,U001,2026-01-01T23:10:00,debit,FOOD_DELIVERY,Swiggy,596.79,upi,UPI,gpay,PI001,True,True,False,Food order
T000878,U001,2026-01-01T11:00:00,debit,ECOMMERCE,Myntra,999.89,netbanking,NETBANKING,netbanking,PI007,False,False,False,Online shopping
T000879,U001,2026-01-01T14:55:00,debit,GROCERIES,BigBasket,175.97,card,CARD,credit_card,PI004,False,False,True,
T000880,U001,2026-01-01T12:05:00,debit,TRANSPORT,Uber,247.74,card,CARD,credit_card,PI004,False,False,True,
T000881,U001,2026-01-01T18:50:00,debit,ENTERTAINMENT,Movies,318.89,card,CARD,credit_card,PI004,False,False,True,
T000882,U001,2026-01-01T14:55:00,debit,HEALTHCARE,Pharmacy,4.64,netbanking,NETBANKING,netbanking,PI007,False,False,False,
T000883,U001,2026-01-01T22:25:00,debit,MISC,Bar,618.74,upi,UPI,bank_upi,PI003,True,False,False,
T000884,U001,2026-01-02T22:05:00,debit,FOOD_DELIVERY,Swiggy,470.1,netbanking,NETBANKING,netbanking,PI007,False,False,False,Food order
T000885,U001,2026-01-02T14:25:00,debit,FOOD_DELIVERY,Zomato,498.37,card,CARD,credit_card,PI004,False,False,True,Food order
T000886,U001,2026-01-02T18:55:00,debit,ECOMMERCE,Myntra,711.58,netbanking,NETBANKING,netbanking,PI007,False,False,False,Online shopping
T000887,U001,2026-01-02T19:35:00,debit,GROCERIES,Local store,148.15,upi,UPI,gpay,PI001,True,True,False,
T000888,U001,2026-01-02T18:10:00,debit,TRANSPORT,Uber,189.69,upi,UPI,gpay,PI001,True,True,False,
T000889,U001,2026-01-02T20:55:00,debit,ENTERTAINMENT,Movies,364.09,upi,UPI,bank_upi,PI003,True,False,False,
T000890,U001,2026-01-02T10:10:00,debit,MISC,UPI transfer,640.35,netbanking,NETBANKING,netbanking,PI007,False,False,False,
T000891,U001,2026-01-03T19:30:00,debit,FOOD_DELIVERY,Swiggy,761.88,netbanking,NETBANKING,netbanking,PI007,False,False,False,Food order
T000892,U001,2026-01-03T21:10:00,debit,ECOMMERCE,Amazon,1384.1,card,CARD,credit_card,PI004,False,False,True,Online shopping
T000893,U001,2026-01-03T18:35:00,debit,ECOMMERCE,Flipkart,2600.55,netbanking,NETBANKING,netbanking,PI007,False,False,False,Online shopping
T000894,U001,2026-01-03T15:30:00,debit,GROCERIES,Local store,137.84,upi,UPI,gpay,PI001,True,True,False,
T000895,U001,2026-01-03T13:15:00,debit,TRANSPORT,Auto,133.9,wallet,WALLET,amazon_pay,PI035,False,False,False,
T000896,U001,2026-01-03T13:45:00,debit,MISC,Bar,738.0,upi,UPI,bank_upi,PI003,True,False,False,
T000897,U001,2026-01-04T22:50:00,debit,FOOD_DELIVERY,Zomato,361.82,wallet,WALLET,amazon_pay,PI035,False,False,False,Food order
T000898,U001,2026-01-04T18:20:00,debit,ECOMMERCE,Flipkart,1959.31,card,CARD,credit_card,PI004,False,False,True,Online shopping
T000899,U001,2026-01-04T10:40:00,debit,GROCERIES,BigBasket,375.28,card,CARD,credit_card,PI004,False,False,True,
T000900,U001,2026-01-04T08:55:00,debit,TRANSPORT,Auto,190.02,card,CARD,debit_card,PI005,False,False,False,
T000901,U001,2026-01-04T19:20:00,debit,ENTERTAINMENT,Movies,58.92,wallet,WALLET,amazon_pay,PI035,False,False,False,
T000902,U001,2026-01-04T11:45:00,debit,HEALTHCARE,Lab test,46.4,upi,UPI,phonepe,PI002,True,False,False,
T000903,U001,2026-01-04T14:55:00,debit,MISC,Cigarettes,893.76,wallet,WALLET,paytm_wallet,PI006,False,False,False,
T000904,U001,2026-01-05T23:05:00,debit,FOOD_DELIVERY,Swiggy,334.38,upi,UPI,gpay,PI001,True,True,False,Food order
T000905,U001,2026-01-05T15:00:00,debit,ECOMMERCE,Amazon,1570.75,card,CARD,debit_card,PI005,False,False,False,Online shopping
T000906,U001,2026-01-05T14:20:00,debit,GROCERIES,DMart,350.83,wallet,WALLET,paytm_wallet,PI006,False,False,False,
T000907,U001,2026-01-05T20:00:00,debit,TRANSPORT,Metro card,188.52,upi,UPI,gpay,PI001,True,True,False,
T000908,U001,2026-01-05T18:05:00,debit,ENTERTAINMENT,YouTube Premium,211.5,netbanking,NETBANKING,netbanking,PI007,False,False,False,
T000909,U001,2026-01-05T09:50:00,debit,HEALTHCARE,Pharmacy,42.28,netbanking,NETBANKING,netbanking,PI007,False,False,False,
T000910,U001,2026-01-05T10:05:00,debit,RENT_OR_HOME,Office rent,12000.0,card,CARD,credit_card,PI004,False,False,True,Scheduled payment
T000911,U001,2026-01-05T19:40:00,debit,MISC,Wallet,610.41,card,CARD,credit_card,PI004,False,False,True,
T000912,U001,2026-01-06T22:40:00,debit,FOOD_DELIVERY,Zomato,461.78,wallet,WALLET,paytm_wallet,PI006,False,False,False,Food order
T000913,U001,2026-01-06T12:40:00,debit,FOOD_DELIVERY,Zomato,313.63,netbanking,NETBANKING,netbanking,PI007,False,False,False,Food order
T000914,U001,2026-01-06T20:40:00,debit,ECOMMERCE,Flipkart,299.65,card,CARD,credit_card,PI004,False,False,True,Online shopping
